id,price
646,2975.4358
647,1578.1628
648,5480.1895
649,10729.181
650,7626.079
651,9007.232
652,1342.9573
653,875.0581
654,9032.826
655,2032.3337
656,7552.53
657,579.6888
658,3356.1545
659,822.3231
660,676.99493
661,8861.253
662,521.409
663,710.954
664,2058.784
665,1863.5854
666,3021.8718
667,628.504
668,6503.655
669,12791.319
670,1188.9456
671,1828.3177
672,4734.831
673,782.88367
674,4033.407
675,6951.756
676,1103.5095
677,2332.755
678,774.88794
679,707.4942
680,8776.8955
681,1018.54694
682,838.2038
683,11603.138
684,2265.5442
685,1888.4122
686,834.59186
687,12654.741
688,4627.717
689,2893.716
690,633.1707
691,1073.3273
692,1184.3564
693,1830.9735
694,5584.866
695,635.1698
696,1673.7755
697,3564.1387
698,2695.4429
699,5510.9556
700,4410.725
701,9577.103
702,4559.1167
703,927.15216
704,4489.8545
705,13262.6455
706,865.7208
707,641.273
708,6966.4297
709,1938.2836
710,913.28436
711,5579.7056
712,734.06964
713,5348.558
714,3105.427
715,10177.571
716,11119.126
717,1084.3152
718,950.28864
719,9784.815
720,1736.9258
721,4911.472
722,698.0281
723,2063.1448
724,6026.732
725,841.875
726,12651.583
727,2557.6558
728,598.19867
729,3077.9143
730,1905.9454
731,895.9327
732,790.6684
733,1206.4689
734,605.67255
735,5184.5444
736,3512.3154
737,1335.4004
738,674.5801
739,13428.093
740,1053.5387
741,3165.7588
742,3342.2185
743,1602.265
744,1343.3845
745,3910.3025
746,5031.129
747,759.68384
748,5246.213
749,2590.3372
750,8767.634
751,613.94824
752,1237.192
753,567.0109
754,472.75873
755,1233.498
756,1408.8185
757,7624.2563
758,6621.345
759,1574.3512
760,590.3241
761,4503.5063
762,6517.1616
763,3141.785
764,1113.8892
765,969.6945
766,6592.3667
767,1997.316
768,3138.8196
769,839.092
770,1468.4249
771,5460.77
772,7173.906
773,657.9403
774,711.15405
775,5732.6226
776,752.6339
777,10504.988
778,11478.249
779,803.42847
780,1581.6024
781,1021.44
782,1302.0192
783,11382.276
784,14087.072
785,590.45233
786,899.6046
787,4905.114
788,9965.771
789,2819.7864
790,506.43484
791,6925.406
792,4238.481
793,1730.7968
794,7055.2983
795,709.5711
796,7725.1836
797,17734.715
798,14646.116
799,674.20447
800,4119.0503
801,9507.225
802,680.1596
803,1710.5406
804,2717.8164
805,7130.61
806,800.7892
807,2991.8774
808,14358.521
809,4925.7085
810,3330.533
811,818.42755
812,7352.022
813,3920.7715
814,1807.8276
815,773.60315
816,1798.3422
817,1752.0902
818,1123.1882
819,1511.0823
820,15160.396
821,967.1459
822,4501.482
823,12634.384
824,803.3524
825,1656.0807
826,729.20795
827,2466.4724
828,689.8989
829,4834.996
830,785.36395
831,2701.315
832,4038.7756
833,1208.0817
834,973.06305
835,5013.3105
836,7524.889
837,532.4112
838,834.5754
839,3155.759
840,4242.2285
841,5701.1006
842,4612.1987
843,1071.727
844,11200.087
845,1749.9664
846,1002.27295
847,5344.2896
848,1310.7239
849,811.0789
850,2579.5933
851,11437.083
852,580.6562
853,1963.3451
854,1627.8995
855,5567.5034
856,1872.6001
857,10528.096
858,652.3001
859,6363.757
860,5019.631
861,2431.7778
862,640.1791
863,2840.5994
864,2059.5728
865,713.88605
866,6179.5312
867,1157.3729
868,2171.541
869,4502.4365
870,765.8044
871,1036.0104
872,2689.7747
873,3274.035
874,1611.6093
875,741.6488
876,880.6502
877,13633.88
878,812.5829
879,626.5593
880,1588.7965
881,5488.7114
882,4492.9717
883,608.88495
884,563.9572
885,656.96545
886,707.21136
887,6640.4526
888,12926.343
889,4611.864
890,3049.5352
891,4736.8047
892,747.22644
893,5771.1714
894,1232.7867
895,1544.7699
896,2123.9683
897,4460.3423
898,794.97876
899,13323.206
900,6671.5293
901,5148.7476
902,2588.9026
903,1845.184
904,1672.6279
905,705.0808
906,4510.145
907,12723.704
908,628.85016
909,2297.5579
910,794.4609
911,8444.267
912,1710.3953
913,14566.606
914,3892.6514
915,1244.6923
916,721.8181
917,1347.6366
918,705.9793
919,2095.3403
920,5917.001
921,6268.81
922,573.0841
923,6612.1826
924,2141.6372
925,11483.316
926,5733.4487
927,684.37463
928,6930.084
929,3947.6272
930,11117.333
931,809.123
932,4119.441
933,4755.456
934,4685.195
935,7350.4175
936,4100.378
937,1955.2142
938,5642.6606
939,15112.235
940,4663.187
941,1135.5248
942,12218.471
943,885.1445
944,823.1832
945,2267.0925
946,557.6095
947,8514.282
948,5420.8213
949,3995.399
950,1016.02686
951,680.744
952,3470.7583
953,14146.584
954,3961.6462
955,14580.554
956,1082.5562
957,628.9239
958,2439.8916
959,512.35767
960,1732.5673
961,7980.4067
962,2867.866
963,523.04785
964,4329.38
965,2061.322
966,4155.831
967,1301.949
968,3782.9934
969,4104.137
970,8242.052
971,2253.8586
972,618.4412
973,1167.4923
974,11344.919
975,13799.634
976,1106.7378
977,5959.077
978,1492.766
979,2292.7686
980,3568.7883
981,5344.498
982,4171.9297
983,15785.116
984,1938.933
985,3629.702
986,1059.8011
987,1303.7006
988,6461.3423
989,15664.81
990,1087.1516
991,664.2638
992,7064.767
993,6347.5674
994,794.128
995,4806.142
996,8119.8086
997,1675.3712
998,563.9998
999,4866.3145
1000,8263.011
1001,1138.7742
1002,4879.787
1003,527.09814
1004,2392.1016
1005,557.11597
1006,4559.64
1007,7309.565
1008,4183.6313
1009,588.94037
1010,774.8976
1011,1732.4286
1012,1022.9395
1013,753.33246
1014,1081.8992
1015,693.0638
1016,893.54224
1017,4404.441
1018,798.8666
1019,5503.326
1020,2451.4534
1021,2276.2349
1022,1908.511
1023,4450.252
1024,2213.8572
1025,2781.7346
1026,11981.029
1027,2822.7744
1028,2751.5735
1029,2411.3977
1030,4245.8657
1031,2766.368
1032,622.841
1033,1971.8696
1034,10802.729
1035,2820.737
1036,4248.012
1037,2346.661
1038,592.05365
1039,699.92816
1040,3108.162
1041,2514.8694
1042,1231.1565
1043,3692.3083
1044,16467.326
1045,14595.952
1046,977.3523
1047,5855.153
1048,6072.2495
1049,1114.2379
1050,10462.905
1051,3934.7217
1052,5068.6655
1053,635.2213
1054,581.9139
1055,3037.1887
1056,2220.9292
1057,4314.433
1058,818.7547
1059,1950.5839
1060,17143.418
1061,561.0068
1062,642.55536
1063,2071.1484
1064,1797.5839
1065,7869.6904
1066,659.05615
1067,2481.5408
1068,804.1788
1069,4109.141
1070,3961.728
1071,1070.5195
1072,2145.9885
1073,617.4665
1074,1934.7799
1075,1850.1075
1076,3569.1858
1077,4441.3457
1078,1339.9679
1079,3905.5554
1080,5541.921
1081,12218.004
1082,1676.5532
1083,4424.513
1084,4696.689
1085,700.7221
1086,4903.539
1087,646.98895
1088,1584.524
1089,930.0763
1090,933.8217
1091,3206.6929
1092,787.88824
1093,484.94467
1094,16922.332
1095,3166.9353
1096,8790.521
1097,2198.6472
1098,788.2144
1099,2108.0608
1100,744.28064
1101,1696.9949
1102,2047.756
1103,7636.0195
1104,6714.272
1105,766.5984
1106,736.19196
1107,1187.6525
1108,7798.148
1109,11904.065
1110,3039.678
1111,779.62463
1112,5094.936
1113,6517.689
1114,5056.444
1115,2774.2222
1116,10380.307
1117,947.2887
1118,13034.231
1119,1554.034
1120,722.0232
1121,1861.9647
1122,1137.3043
1123,2591.8848
1124,6179.8677
1125,759.35657
1126,3148.3306
1127,3343.7312
1128,2097.4268
1129,3247.1475
1130,1039.8611
1131,2882.2412
1132,738.6835
1133,3915.6624
1134,890.8387
1135,849.1766
1136,2003.7427
1137,2839.0708
1138,3373.3093
1139,3973.9355
1140,7348.1304
1141,9897.969
1142,796.26013
1143,1039.881
1144,6108.3667
1145,750.3104
1146,1158.6958
1147,1112.216
1148,9942.466
1149,4334.7065
1150,699.0313
1151,1105.6235
1152,1791.219
1153,4240.205
1154,15788.088
1155,1424.297
1156,1710.0989
1157,579.6785
1158,1056.4247
1159,11376.489
1160,10939.603
1161,7037.005
1162,1194.9136
1163,11979.502
1164,2220.3547
1165,6537.569
1166,2169.865
1167,8158.041
1168,843.091
1169,1341.2352
1170,8055.947
1171,1032.5651
1172,15231.358
1173,1747.845
1174,2353.7961
1175,12688.737
1176,3641.6812
1177,8476.634
1178,745.5601
1179,569.0326
1180,519.7704
1181,9359.024
1182,6657.9077
1183,4234.0415
1184,6458.7446
1185,2658.7693
1186,13726.319
1187,5149.5396
1188,4036.7131
1189,1895.3895
1190,3876.3936
1191,697.44366
1192,1627.0398
1193,8896.03
1194,8236.014
1195,1218.7762
1196,612.49396
1197,4957.7964
1198,10221.91
1199,2554.497
1200,1600.336
1201,903.0757
1202,4332.9243
1203,4554.8706
1204,829.34393
1205,1012.37195
1206,6209.0835
1207,14183.649
1208,648.4808
1209,836.32477
1210,3074.5945
1211,15303.849
1212,1130.6803
1213,4994.8965
1214,504.368
1215,6189.9937
1216,6188.4946
1217,615.24567
1218,1106.1749
1219,4599.722
1220,2402.117
1221,3473.7659
1222,901.6197
1223,6418.042
1224,617.71844
1225,756.8183
1226,812.664
1227,8842.753
1228,581.045
1229,8964.177
1230,1791.433
1231,8246.204
1232,908.5264
1233,2863.2751
1234,725.55396
1235,1533.1971
1236,2328.4746
1237,832.332
1238,10676.924
1239,669.68176
1240,6411.1143
1241,12291.579
1242,14315.052
1243,607.5915
1244,3332.9177
1245,1771.0406
1246,905.77594
1247,1911.9406
1248,3399.6594
1249,12654.711
1250,4337.2734
1251,1089.3123
1252,1259.9106
1253,654.0451
1254,2516.8232
1255,759.70166
1256,692.3194
1257,774.359
1258,17812.238
1259,1898.8875
1260,1236.3463
1261,1179.5215
1262,8625.011
1263,617.73096
1264,1198.3413
1265,12786.093
1266,1975.5951
1267,2833.1934
1268,585.23456
1269,1448.0148
1270,3715.1042
1271,1741.7927
1272,8480.498
1273,4850.802
1274,4310.331
1275,2031.7
1276,4544.2446
1277,824.5295
1278,675.6857
1279,7918.9634
1280,9598.452
1281,812.7758
1282,637.9196
1283,13535.372
1284,1222.7217
1285,1287.6151
1286,709.6405
1287,1205.8088
1288,4260.0967
1289,823.71625
1290,10547.637
1291,908.10614
1292,1006.8686
1293,2113.8477
1294,1033.5875
1295,1056.7812
1296,2195.4075
1297,1338.1936
1298,1148.1248
1299,6946.234
1300,2569.7588
1301,2810.4133
1302,1351.9106
1303,694.4606
1304,1268.1475
1305,15819.151
1306,3897.7375
1307,4024.6545
1308,808.1431
1309,2059.5894
1310,2252.4788
1311,966.89514
1312,2901.0676
1313,770.06226
1314,3486.7031
1315,554.794
1316,15088.286
1317,998.30054
1318,5889.4243
1319,3440.3767
1320,2136.0337
1321,2473.222
1322,5188.1284
1323,9366.732
1324,4699.655
1325,588.8442
1326,582.2411
1327,9559.22
1328,5878.0044
1329,5370.24
1330,8722.963
1331,7334.369
1332,5926.862
1333,5445.6333
1334,746.5101
1335,5991.8975
1336,2954.4246
1337,693.3624
1338,1483.2671
1339,1862.8574
1340,17018.06
1341,1012.44104
1342,2269.8682
1343,4992.4253
1344,788.72107
1345,4759.4917
1346,2643.6487
1347,1973.464
1348,12093.903
1349,9306.069
1350,10306.641
1351,14739.681
1352,1480.7343
1353,479.92972
1354,2724.905
1355,1008.2251
1356,984.0633
1357,1913.733
1358,664.9078
1359,2707.7844
1360,848.6303
1361,3324.6826
1362,975.40216
1363,12830.327
1364,1751.2463
1365,2574.1982
1366,614.7873
1367,3893.511
1368,663.3457
1369,778.38904
1370,1272.6185
1371,15633.606
1372,798.2108
1373,3111.8547
1374,2831.2605
1375,1628.3583
1376,1196.0269
1377,1068.3542
1378,5515.0854
1379,14563.6045
1380,973.23724
1381,1338.3579
1382,1782.9703
1383,896.93756
1384,13142.235
1385,13381.354
1386,441.94174
1387,11922.9375
1388,565.53955
1389,4522.6562
1390,909.9616
1391,4131.7627
1392,13162.378
1393,2186.4893
1394,5681.4155
1395,5158.1123
1396,4067.7202
1397,1587.698
1398,6250.54
1399,18116.479
1400,2794.9834
1401,1198.5575
1402,4876.5835
1403,3175.4146
1404,1743.2926
1405,732.7206
1406,4335.0117
1407,676.6834
1408,969.8537
1409,3145.0393
1410,4475.261
1411,562.5598
1412,7515.9043
1413,1131.2528
1414,1724.8837
1415,2433.5918
1416,2049.0974
1417,4358.9717
1418,2529.0276
1419,710.52716
1420,6178.3306
1421,860.50824
1422,1040.2992
1423,4463.813
1424,11761.795
1425,3227.8591
1426,580.3457
1427,1068.3506
1428,3954.172
1429,3324.9248
1430,1393.9309
1431,4280.256
1432,3843.521
1433,3128.117
1434,5356.5327
1435,4894.1255
1436,1778.3826
1437,2796.7202
1438,4092.678
1439,747.03485
1440,1982.9701
1441,856.2411
1442,1124.8706
1443,7592.7036
1444,2002.913
1445,3445.6843
1446,3792.5398
1447,1036.8884
1448,8163.3384
1449,911.98645
1450,2986.097
1451,5555.887
1452,16700.578
1453,8171.0376
1454,954.2784
1455,2356.8174
1456,4522.2744
1457,741.6313
1458,8085.1167
1459,675.2107
1460,823.3382
1461,778.5759
1462,966.99207
1463,682.3035
1464,1121.9554
1465,5574.8706
1466,2274.8787
1467,2999.887
1468,1339.9812
1469,4388.254
1470,2915.4956
1471,520.4832
1472,17235.793
1473,11295.497
1474,3689.4106
1475,4846.924
1476,597.2946
1477,3133.5627
1478,1746.7683
1479,11584.065
1480,9845.288
1481,2042.3715
1482,1199.57
1483,892.6887
1484,5680.904
1485,531.97095
1486,11215.165
1487,575.89197
1488,574.90607
1489,4917.226
1490,677.9611
1491,3848.9526
1492,1104.0394
1493,15525.157
1494,2224.718
1495,1113.5989
1496,1905.4744
1497,998.6627
1498,8925.936
1499,1446.6143
1500,786.31555
1501,2617.8213
1502,2068.595
1503,6033.5874
1504,8694.442
1505,4819.3525
1506,4850.879
1507,1871.0354
1508,16795.363
1509,2495.8433
1510,6145.0073
1511,6446.2617
1512,2085.6086
1513,868.27155
1514,1578.5736
1515,7288.3203
1516,1908.3705
1517,15618.054
1518,4189.784
1519,679.5055
1520,4760.9
1521,2484.749
1522,1008.34064
1523,770.57434
1524,1030.6854
1525,4759.106
1526,7778.764
1527,512.30005
1528,754.80804
1529,824.08264
1530,589.44653
1531,677.0967
1532,1035.3903
1533,1644.9032
1534,5672.504
1535,13152.112
1536,3051.2888
1537,824.7941
1538,1190.2246
1539,615.5424
1540,5836.978
1541,1136.6644
1542,4913.236
1543,1042.9883
1544,608.9082
1545,16812.766
1546,11540.408
1547,3355.7202
1548,13077.557
1549,9979.89
1550,6169.2964
1551,1723.6704
1552,4058.6882
1553,600.04065
1554,2960.3525
1555,1251.9597
1556,2758.8196
1557,637.1896
1558,4399.4043
1559,3017.0222
1560,2078.4048
1561,2496.654
1562,6284.6274
1563,9232.4795
1564,3478.2124
1565,6111.68
1566,8723.637
1567,4994.3296
1568,8701.751
1569,10763.041
1570,674.07605
1571,4245.087
1572,2585.0115
1573,5391.1006
1574,1030.8715
1575,3358.2593
1576,8264.71
1577,5033.7676
1578,2263.1187
1579,10077.0205
1580,985.2305
1581,869.2246
1582,666.95715
1583,1078.8267
1584,2452.1802
1585,613.9552
1586,7240.625
1587,1330.7666
1588,1678.8967
1589,4243.369
1590,4554.6763
1591,5219.1157
1592,14009.313
1593,5016.3164
1594,940.1631
1595,1480.4252
1596,763.8581
1597,681.0048
1598,809.53577
1599,4584.439
1600,5053.262
1601,624.5669
1602,10487.157
1603,1555.3999
1604,1972.7628
1605,6374.322
1606,5415.9634
1607,9924.814
1608,614.37683
1609,2629.3452
1610,16257.631
1611,497.41034
1612,839.5551
1613,2451.484
1614,7764.1133
1615,531.8371
1616,915.16595
1617,2949.7488
1618,841.5845
1619,1858.8634
1620,829.84357
1621,2745.7808
1622,538.9345
1623,5123.601
1624,3030.5017
1625,8557.589
1626,6031.98
1627,1898.4531
1628,4758.6533
1629,5580.0957
1630,1182.4076
1631,625.5217
1632,3106.3164
1633,908.8962
1634,710.35126
1635,3852.7764
1636,4362.2236
1637,2720.222
1638,6401.941
1639,11816.629
1640,7700.1245
1641,1557.288
1642,562.5322
1643,708.9897
1644,5207.381
1645,7778.26
1646,3683.8752
1647,543.96674
1648,2327.5417
1649,729.7415
1650,735.69165
1651,894.5603
1652,1850.9298
1653,4031.6106
1654,623.84045
1655,1382.3013
1656,2648.4817
1657,7602.2466
1658,2125.341
1659,10154.6045
1660,2612.348
1661,1557.9777
1662,914.38873
1663,519.9973
1664,4593.8794
1665,1207.8317
1666,766.46045
1667,602.1444
1668,743.7244
1669,3370.759
1670,649.5088
1671,893.5127
1672,670.4729
1673,797.1634
1674,680.3127
1675,4764.217
1676,6569.2563
1677,13366.7
1678,937.1396
1679,616.3753
1680,2203.0764
1681,1157.1472
1682,4711.3315
1683,6167.848
1684,2180.3052
1685,579.4882
1686,2257.0808
1687,3606.579
1688,1600.4713
1689,3787.5217
1690,5064.0776
1691,4811.6855
1692,9785.116
1693,4411.701
1694,835.30725
1695,2027.5104
1696,2472.8062
1697,2295.223
1698,687.57477
1699,655.89215
1700,507.47717
1701,15073.912
1702,2740.6157
1703,649.77045
1704,3117.3247
1705,15989.386
1706,10082.177
1707,11571.207
1708,2323.6594
1709,3814.3638
1710,761.59686
1711,8119.7134
1712,1720.9629
1713,9090.407
1714,583.8759
1715,7155.7446
1716,16213.944
1717,4203.9
1718,1019.8323
1719,1212.274
1720,524.21265
1721,1760.6598
1722,2960.783
1723,3121.4368
1724,1020.1426
1725,772.4792
1726,3217.6047
1727,1030.03
1728,894.62964
1729,4479.734
1730,11744.611
1731,1229.9546
1732,602.17145
1733,647.90717
1734,13537.69
1735,4909.1567
1736,7116.612
1737,3900.0928
1738,4631.7676
1739,12250.971
1740,16021.685
1741,11170.509
1742,3200.2869
1743,7744.7705
1744,1470.416
1745,12614.187
1746,8413.536
1747,4691.914
1748,3135.678
1749,825.7222
1750,16848.54
1751,3581.8015
1752,1581.234
1753,931.6322
1754,2793.8914
1755,16126.407
1756,1471.044
1757,2000.214
1758,1528.4152
1759,1645.305
1760,2119.0117
1761,2650.6035
1762,2572.6643
1763,1401.8143
1764,13495.479
1765,916.7715
1766,4766.101
1767,1695.0206
1768,1162.8646
1769,872.9956
1770,6515.3364
1771,5588.5264
1772,781.7585
1773,589.76654
1774,1839.527
1775,5779.8164
1776,917.6712
1777,1423.0677
